DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
3508,8.82,0.194,-999.25,87.01,0.273,3.3,0.237,1.51,2.378,-999.25,-999.25,
3508.5,8.27,0.162,-999.25,75.91,0.133,3.56,0.148,4.67,2.432,-999.25,-999.25,
3509,8.26,0.138,-999.25,80.23,0.17,3.76,0.155,8.63,2.474,-999.25,-999.25,
3509.5,8.28,0.141,-999.25,87.53,0.205,3.82,0.176,9.15,2.468,-999.25,-999.25,
3510,8.28,0.143,-999.25,93.08,0.198,3.77,0.173,7.2,2.466,-999.25,-999.25,
3510.5,8.28,0.15,-999.25,90.54,0.207,3.78,0.181,5.2,2.454,-999.25,-999.25,
3511,8.29,0.151,-999.25,83.93,0.214,3.82,0.185,3.67,2.452,-999.25,-999.25,
3511.5,8.28,0.145,-999.25,73.98,0.172,3.89,0.159,4.06,2.463,-999.25,-999.25,
3512,8.25,0.135,-999.25,73.08,0.148,3.9,0.142,4.21,2.479,-999.25,-999.25,
3512.5,8.25,0.136,-999.25,79.68,0.191,3.87,0.166,4.19,2.478,-999.25,-999.25,
3513,8.28,0.145,-999.25,82.7,0.215,3.84,0.183,4.15,2.462,-999.25,-999.25,
3513.5,8.28,0.152,-999.25,84.97,0.219,3.88,0.189,4.68,2.449,-999.25,-999.25,
3514,8.24,0.149,-999.25,78.73,0.199,3.97,0.176,5.08,2.454,-999.25,-999.25,
3514.5,8.23,0.139,-999.25,71.66,0.174,4.07,0.157,5.85,2.473,-999.25,-999.25,
3515,8.27,0.128,-999.25,64.19,0.156,4.14,0.143,6.69,2.491,-999.25,-999.25,
3515.5,8.27,0.122,-999.25,62.17,0.157,4.19,0.141,6.41,2.501,-999.25,-999.25,
3516,8.26,0.12,-999.25,64.35,0.155,4.2,0.139,6.15,2.506,-999.25,-999.25,
3516.5,8.27,0.125,-999.25,69.13,0.151,4.18,0.139,5.98,2.497,-999.25,-999.25,
3517,8.29,0.134,-999.25,75.46,0.169,4.11,0.153,5.34,2.481,-999.25,-999.25,
3517.5,8.31,0.143,-999.25,80.23,0.197,4.03,0.172,4.68,2.465,-999.25,-999.25,
3518,8.32,0.145,-999.25,79.53,0.205,4,0.178,4.92,2.463,-999.25,-999.25,
3518.5,8.33,0.131,-999.25,74.31,0.185,4,0.16,5.32,2.487,-999.25,-999.25,
3519,8.32,0.122,-999.25,67.81,0.162,4.07,0.143,6.13,2.501,-999.25,-999.25,
3519.5,8.32,0.122,-999.25,64.44,0.158,4.05,0.141,6.57,2.502,-999.25,-999.25,
3520,8.33,0.136,-999.25,71.59,0.194,4.01,0.168,5.78,2.478,-999.25,-999.25,
3520.5,8.31,0.148,-999.25,83.15,0.211,3.96,0.182,5.48,2.457,-999.25,-999.25,
3521,8.32,0.153,-999.25,89.83,0.223,3.97,0.191,5.54,2.449,-999.25,-999.25,
3521.5,8.33,0.151,-999.25,81.88,0.201,4.05,0.178,5.44,2.451,-999.25,-999.25,
3522,8.34,0.146,-999.25,73.54,0.177,4.07,0.162,5.71,2.46,-999.25,-999.25,
3522.5,8.29,0.147,-999.25,68.97,0.197,4.09,0.174,5.97,2.459,-999.25,-999.25,
3523,8.3,0.143,-999.25,70.06,0.24,4.11,0.198,5.68,2.466,-999.25,-999.25,
3523.5,8.31,0.133,-999.25,69.02,0.172,4.19,0.154,6.13,2.482,-999.25,-999.25,
3524,8.33,0.12,-999.25,66.13,0.137,4.2,0.129,7.2,2.505,-999.25,-999.25,
3524.5,8.33,0.124,-999.25,68.41,0.156,4.16,0.141,6.7,2.497,-999.25,-999.25,
3525,8.32,0.138,-999.25,75.56,0.189,4.03,0.165,5.85,2.474,-999.25,-999.25,
3525.5,8.32,0.154,-999.25,85.08,0.206,3.95,0.182,5.16,2.447,-999.25,-999.25,
3526,8.28,0.158,-999.25,90.52,0.211,3.89,0.186,5.07,2.439,-999.25,-999.25,
3526.5,8.29,0.16,-999.25,93.01,0.198,3.9,0.18,4.98,2.436,-999.25,-999.25,
3527,8.31,0.159,-999.25,90.08,0.212,3.95,0.187,4.81,2.438,-999.25,-999.25,
3527.5,8.34,0.152,-999.25,88.52,0.204,4.05,0.18,5.15,2.45,-999.25,-999.25,
3528,8.32,0.141,-999.25,82.7,0.178,4.16,0.161,5.69,2.47,-999.25,-999.25,
3528.5,8.35,0.125,-999.25,82.5,0.171,4.26,0.15,6.34,2.496,-999.25,-999.25,
3529,8.36,0.111,-999.25,75.12,0.177,4.37,0.148,6.85,2.52,-999.25,-999.25,
3529.5,8.31,0.103,-999.25,69.72,0.144,4.48,0.125,8.81,2.534,-999.25,-999.25,
3530,8.27,0.102,-999.25,64.02,0.128,4.55,0.116,8.87,2.536,-999.25,-999.25,
3530.5,8.23,0.111,-999.25,63.91,0.146,4.61,0.13,7.97,2.52,-999.25,-999.25,
3531,8.23,0.114,-999.25,61.18,0.125,4.58,0.12,8.27,2.515,-999.25,-999.25,
3531.5,8.22,0.118,-999.25,58.46,0.105,4.49,0.112,8.86,2.509,-999.25,-999.25,
3532,8.28,0.12,-999.25,60.58,0.144,4.32,0.133,7.46,2.504,-999.25,-999.25,
3532.5,8.29,0.128,-999.25,63.31,0.206,4.24,0.171,6.34,2.491,-999.25,-999.25,
3533,8.29,0.134,-999.25,63.82,0.207,4.27,0.174,6.35,2.481,-999.25,-999.25,
3533.5,8.26,0.137,-999.25,62.94,0.172,4.38,0.155,6.7,2.476,-999.25,-999.25,
3534,8.26,0.136,-999.25,62.17,0.172,4.44,0.155,6.94,2.478,-999.25,-999.25,
3534.5,8.27,0.132,-999.25,60.4,0.183,4.44,0.16,7.12,2.484,-999.25,-999.25,
3535,8.28,0.129,-999.25,50.71,0.157,4.45,0.144,7.49,2.489,-999.25,-999.25,
3535.5,8.26,0.133,-999.25,51.14,0.124,4.51,0.129,7.99,2.482,-999.25,-999.25,
3536,8.23,0.143,-999.25,54.87,0.16,4.55,0.152,7.86,2.466,-999.25,-999.25,
3536.5,8.24,0.144,-999.25,64.34,0.198,4.53,0.173,6.76,2.465,-999.25,-999.25,
3537,8.24,0.135,-999.25,64.85,0.187,4.46,0.163,6.67,2.48,-999.25,-999.25,
3537.5,8.25,0.124,-999.25,66.71,0.165,4.37,0.146,6.43,2.498,-999.25,-999.25,
3538,8.28,0.125,-999.25,73.11,0.179,4.33,0.154,6.32,2.496,-999.25,-999.25,
3538.5,8.27,0.13,-999.25,80.96,0.222,4.29,0.182,5.6,2.488,-999.25,-999.25,
3539,8.24,0.132,-999.25,84.79,0.185,4.3,0.161,5.55,2.485,-999.25,-999.25,
3539.5,8.24,0.125,-999.25,83.23,0.157,4.33,0.142,6.25,2.495,-999.25,-999.25,
3540,8.24,0.119,-999.25,73.08,0.169,4.43,0.146,6.26,2.506,-999.25,-999.25,
3540.5,8.24,0.11,-999.25,62.17,0.133,4.5,0.122,6.65,2.521,-999.25,-999.25,
3541,8.23,0.113,-999.25,54.04,0.117,4.53,0.115,8.33,2.516,-999.25,-999.25,
3541.5,8.24,0.124,-999.25,59.43,0.152,4.45,0.139,8.68,2.498,-999.25,-999.25,
3542,8.25,0.142,-999.25,71.51,0.179,4.38,0.162,7.24,2.467,-999.25,-999.25,
3542.5,8.27,0.151,-999.25,80.3,0.203,4.29,0.179,6.88,2.452,-999.25,-999.25,
3543,8.29,0.156,-999.25,88.03,0.186,4.22,0.172,6.85,2.442,-999.25,-999.25,
3543.5,8.29,0.162,-999.25,92.7,0.206,4.16,0.185,6.39,2.433,-999.25,-999.25,
3544,8.28,0.165,-999.25,95.27,0.27,4.16,0.224,5.58,2.428,-999.25,-999.25,
3544.5,8.28,0.162,-999.25,86.61,0.238,4.23,0.204,5.24,2.433,-999.25,-999.25,
3545,8.22,0.153,-999.25,75.86,0.18,4.32,0.167,6.66,2.448,-999.25,-999.25,
3545.5,8.19,0.146,-999.25,68.27,0.183,4.32,0.166,7.41,2.46,-999.25,-999.25,
3546,8.26,0.14,-999.25,72.3,0.204,4.24,0.175,7.94,2.47,-999.25,-999.25,
3546.5,8.26,0.138,-999.25,78.44,0.202,4.21,0.173,7.53,2.474,-999.25,-999.25,
3547,8.28,0.139,-999.25,77.57,0.171,4.27,0.156,6.57,2.472,-999.25,-999.25,
3547.5,8.29,0.139,-999.25,72.88,0.16,4.31,0.15,5.9,2.473,-999.25,-999.25,
3548,8.31,0.144,-999.25,72.3,0.169,4.24,0.157,4.88,2.464,-999.25,-999.25,
3548.5,8.31,0.15,-999.25,91.57,0.194,4.03,0.173,4.77,2.453,-999.25,-999.25,
3549,8.33,0.154,-999.25,120.42,0.214,3.88,0.186,4.72,2.447,-999.25,-999.25,
3549.5,8.43,0.149,-999.25,127.91,0.277,3.82,0.222,2.78,2.454,-999.25,-999.25,
3550,8.38,0.133,-999.25,112.52,0.218,3.94,0.181,2.74,2.483,-999.25,-999.25,
3550.5,8.38,0.12,-999.25,81.91,0.125,4.07,0.123,5.06,2.504,-999.25,-999.25,
3551,8.38,0.112,-999.25,67.98,0.145,4.2,0.13,4.75,2.518,-999.25,-999.25,
3551.5,8.38,0.11,-999.25,62.77,0.16,4.24,0.137,4.62,2.522,-999.25,-999.25,
3552,8.33,0.113,-999.25,61.73,0.145,4.29,0.13,5.31,2.516,-999.25,-999.25,
3552.5,8.35,0.118,-999.25,58.8,0.16,4.31,0.141,5.82,2.509,-999.25,-999.25,
3553,8.37,0.13,-999.25,62.49,0.153,4.29,0.142,5.1,2.488,-999.25,-999.25,
3553.5,8.38,0.141,-999.25,73.75,0.163,4.13,0.152,4.43,2.468,-999.25,-999.25,
3554,8.36,0.154,-999.25,87.56,0.241,3.91,0.202,3.94,2.446,-999.25,-999.25,
3554.5,8.38,0.169,-999.25,96.41,0.268,3.76,0.224,4.78,2.422,-999.25,-999.25,
3555,8.38,0.185,-999.25,104.01,0.254,3.68,0.222,2.88,2.393,-999.25,-999.25,
3555.5,8.34,0.221,-999.25,124.65,0.285,3.58,0.255,2.63,2.333,-999.25,-999.25,
3556,8.35,0.245,-999.25,150.81,0.323,3.45,0.287,2.75,2.291,-999.25,-999.25,
3556.5,8.48,0.252,-999.25,168.18,0.403,3.36,0.336,1.57,2.279,-999.25,-999.25,
3557,8.97,0.228,-999.25,156.75,0.438,3.41,0.349,1.06,2.321,-999.25,-999.25,
3557.5,8.37,0.205,-999.25,121.4,0.199,3.47,0.202,1.87,2.359,-999.25,-999.25,
3558,8.39,0.214,-999.25,89.84,0.147,3.4,0.184,3.35,2.344,-999.25,-999.25,
3558.5,8.54,0.216,-999.25,73.78,0.23,3.22,0.223,2.44,2.341,-999.25,-999.25,
3559,8.77,0.226,-999.25,78.73,0.417,3.03,0.335,1.32,2.324,-999.25,-999.25,
3559.5,9.14,0.193,-999.25,76.71,0.49,3.22,0.372,1.24,2.38,-999.25,-999.25,
3560,8.38,0.156,-999.25,68.41,0.244,3.7,0.205,2.68,2.443,-999.25,-999.25,
3560.5,8.42,0.114,-999.25,58.65,0.128,4.12,0.121,6.02,2.515,-999.25,-999.25,
3561,8.41,0.108,-999.25,69.58,0.126,4.21,0.117,6.57,2.525,-999.25,-999.25,
3561.5,8.38,0.131,-999.25,96.16,0.213,3.97,0.177,5.49,2.486,-999.25,-999.25,
3562,8.33,0.162,-999.25,128.22,0.339,3.7,0.266,3.56,2.433,-999.25,-999.25,
3562.5,8.32,0.189,-999.25,145.64,0.362,3.48,0.289,2.49,2.387,-999.25,-999.25,
3563,8.31,0.196,-999.25,152.26,0.337,3.37,0.276,2.13,2.375,-999.25,-999.25,
3563.5,8.32,0.201,-999.25,150.88,0.328,3.34,0.272,1.8,2.367,-999.25,-999.25,
3564,8.35,0.193,-999.25,148.41,0.328,3.43,0.269,2.18,2.381,-999.25,-999.25,
3564.5,8.37,0.192,-999.25,142.36,0.277,3.57,0.238,2.55,2.382,-999.25,-999.25,
3565,8.32,0.186,-999.25,134.57,0.258,3.69,0.225,2.82,2.391,-999.25,-999.25,
3565.5,8.32,0.186,-999.25,127.17,0.273,3.67,0.234,3.28,2.392,-999.25,-999.25,
3566,8.33,0.19,-999.25,129.5,0.304,3.62,0.253,2.86,2.386,-999.25,-999.25,
3566.5,8.38,0.189,-999.25,131.57,0.343,3.59,0.277,2.71,2.387,-999.25,-999.25,
3567,8.31,0.187,-999.25,135.18,0.316,3.57,0.26,2.53,2.39,-999.25,-999.25,
3567.5,8.29,0.193,-999.25,135.15,0.285,3.56,0.243,2.56,2.38,-999.25,-999.25,
3568,8.31,0.197,-999.25,137.91,0.294,3.51,0.25,2.87,2.372,-999.25,-999.25,
3568.5,8.31,0.212,-999.25,140.82,0.34,3.54,0.283,3.16,2.348,-999.25,-999.25,
3569,8.3,0.211,-999.25,140.68,0.334,3.57,0.279,2.85,2.348,-999.25,-999.25,
3569.5,8.29,0.214,-999.25,144.97,0.317,3.6,0.27,2.91,2.343,-999.25,-999.25,
3570,8.29,0.206,-999.25,147.12,0.311,3.55,0.264,2.91,2.358,-999.25,-999.25,
3570.5,8.28,0.2,-999.25,148.67,0.317,3.5,0.265,2.97,2.369,-999.25,-999.25,
3571,8.32,0.192,-999.25,144.56,0.328,3.52,0.269,2.82,2.381,-999.25,-999.25,
3571.5,8.3,0.19,-999.25,141.82,0.325,3.59,0.266,2.71,2.386,-999.25,-999.25,
3572,8.3,0.194,-999.25,141.61,0.305,3.65,0.256,2.73,2.378,-999.25,-999.25,
3572.5,8.29,0.199,-999.25,141.52,0.314,3.62,0.263,2.6,2.371,-999.25,-999.25,
3573,8.29,0.201,-999.25,143.03,0.316,3.57,0.265,2.74,2.367,-999.25,-999.25,
3573.5,8.32,0.184,-999.25,146.58,0.355,3.57,0.283,2.87,2.396,-999.25,-999.25,
3574,8.29,0.173,-999.25,142.1,0.334,3.68,0.266,2.37,2.415,-999.25,-999.25,
3574.5,8.31,0.153,-999.25,137.6,0.259,3.79,0.213,3.16,2.449,-999.25,-999.25,
3575,8.32,0.152,-999.25,127.17,0.24,3.78,0.201,3.88,2.45,-999.25,-999.25,
3575.5,8.32,0.167,-999.25,127.38,0.315,3.64,0.252,3.1,2.424,-999.25,-999.25,
3576,8.3,0.184,-999.25,129.82,0.342,3.52,0.275,3.05,2.396,-999.25,-999.25,
3576.5,8.33,0.193,-999.25,133.11,0.318,3.49,0.263,3.1,2.38,-999.25,-999.25,
3577,8.31,0.181,-999.25,138.04,0.343,3.57,0.274,3.21,2.4,-999.25,-999.25,
3577.5,8.29,0.177,-999.25,130.29,0.309,3.7,0.252,3.25,2.407,-999.25,-999.25,
3578,8.29,0.172,-999.25,121.98,0.322,3.87,0.258,3.17,2.416,-999.25,-999.25,
3578.5,8.3,0.168,-999.25,106.56,0.268,4.04,0.224,2.99,2.423,-999.25,-999.25,
3579,8.31,0.17,-999.25,97.66,0.221,4.07,0.197,3.14,2.419,-999.25,-999.25,
3579.5,8.32,0.176,-999.25,98.56,0.224,3.91,0.201,2.88,2.409,-999.25,-999.25,
3580,8.37,0.174,-999.25,112.31,0.267,3.65,0.225,2.74,2.413,-999.25,-999.25,
3580.5,8.54,0.178,-999.25,130.43,0.327,3.42,0.263,2.48,2.406,-999.25,-999.25,
3581,8.4,0.178,-999.25,142.82,0.327,3.35,0.263,2.39,2.405,-999.25,-999.25,
3581.5,8.45,0.188,-999.25,150.22,0.332,3.35,0.27,2.49,2.389,-999.25,-999.25,
3582,8.39,0.187,-999.25,151.14,0.33,3.39,0.268,2.74,2.389,-999.25,-999.25,
3582.5,8.38,0.194,-999.25,146.07,0.288,3.42,0.246,3.22,2.379,-999.25,-999.25,
3583,8.38,0.193,-999.25,140.86,0.283,3.43,0.242,2.65,2.38,-999.25,-999.25,
3583.5,8.59,0.189,-999.25,144.17,0.312,3.4,0.258,2.17,2.387,-999.25,-999.25,
3584,8.42,0.186,-999.25,151.51,0.318,3.35,0.26,2.35,2.392,-999.25,-999.25,
3584.5,8.41,0.184,-999.25,154.42,0.33,3.34,0.267,2.32,2.395,-999.25,-999.25,
3585,8.41,0.194,-999.25,147.4,0.328,3.39,0.269,2.38,2.378,-999.25,-999.25,
3585.5,8.42,0.19,-999.25,144.74,0.329,3.47,0.269,2.62,2.385,-999.25,-999.25,
3586,8.4,0.195,-999.25,139.1,0.308,3.51,0.258,2.43,2.377,-999.25,-999.25,
3586.5,8.37,0.188,-999.25,141.44,0.318,3.53,0.261,3.01,2.388,-999.25,-999.25,
3587,8.37,0.191,-999.25,139.27,0.283,3.54,0.241,3.12,2.384,-999.25,-999.25,
3587.5,8.34,0.191,-999.25,138.1,0.296,3.57,0.249,2.55,2.383,-999.25,-999.25,
3588,8.4,0.19,-999.25,139.63,0.312,3.56,0.258,2.13,2.385,-999.25,-999.25,
3588.5,8.41,0.193,-999.25,140.25,0.296,3.47,0.25,3.09,2.38,-999.25,-999.25,
3589,8.44,0.211,-999.25,150.43,0.307,3.33,0.263,2.01,2.349,-999.25,-999.25,
3589.5,8.49,0.229,-999.25,162.54,0.378,3.26,0.313,1.45,2.319,-999.25,-999.25,
3590,8.51,0.248,-999.25,170.79,0.425,3.25,0.348,1.12,2.286,-999.25,-999.25,
3590.5,8.75,0.234,-999.25,166.42,0.39,3.3,0.322,2.34,2.309,-999.25,-999.25,
3591,8.51,0.215,-999.25,150.91,0.309,3.34,0.266,2.97,2.342,-999.25,-999.25,
3591.5,8.44,0.196,-999.25,141.99,0.347,3.4,0.282,2.38,2.375,-999.25,-999.25,
3592,8.39,0.189,-999.25,137.9,0.31,3.47,0.257,2.72,2.386,-999.25,-999.25,
3592.5,8.41,0.187,-999.25,136.85,0.283,3.53,0.24,2.32,2.391,-999.25,-999.25,
3593,8.43,0.184,-999.25,136.51,0.3,3.53,0.249,2.2,2.395,-999.25,-999.25,
3593.5,8.42,0.188,-999.25,136.46,0.32,3.51,0.262,1.91,2.388,-999.25,-999.25,
3594,8.47,0.197,-999.25,142.59,0.294,3.46,0.25,1.97,2.373,-999.25,-999.25,
3594.5,8.4,0.206,-999.25,146.56,0.317,3.44,0.267,2.02,2.358,-999.25,-999.25,
3595,8.38,0.206,-999.25,150.2,0.344,3.45,0.284,2.1,2.358,-999.25,-999.25,
3595.5,8.39,0.202,-999.25,145.97,0.366,3.51,0.296,2.23,2.365,-999.25,-999.25,
3596,8.33,0.203,-999.25,138.49,0.308,3.61,0.261,2.42,2.364,-999.25,-999.25,
3596.5,8.31,0.205,-999.25,132.64,0.292,3.69,0.252,2.73,2.359,-999.25,-999.25,
3597,8.32,0.21,-999.25,126.29,0.295,3.74,0.256,2.72,2.351,-999.25,-999.25,
3597.5,8.31,0.205,-999.25,129.23,0.305,3.78,0.26,2.64,2.359,-999.25,-999.25,
3598,8.29,0.204,-999.25,127.03,0.296,3.78,0.254,2.63,2.362,-999.25,-999.25,
3598.5,8.26,0.206,-999.25,132.76,0.297,3.75,0.256,2.66,2.357,-999.25,-999.25,
3599,8.27,0.208,-999.25,132.72,0.317,3.7,0.268,2.23,2.354,-999.25,-999.25,
3599.5,8.27,0.211,-999.25,139.33,0.344,3.72,0.285,2.29,2.349,-999.25,-999.25,
3600,8.29,0.205,-999.25,135.31,0.329,3.75,0.274,2.6,2.36,-999.25,-999.25,
3600.5,8.3,0.201,-999.25,137.39,0.317,3.83,0.265,2.7,2.366,-999.25,-999.25,
3601,8.31,0.198,-999.25,136.72,0.3,3.93,0.254,2.77,2.371,-999.25,-999.25,
3601.5,8.28,0.201,-999.25,141.53,0.304,4.06,0.258,3.02,2.366,-999.25,-999.25,
3602,8.28,0.202,-999.25,135.57,0.317,4.15,0.266,3.18,2.364,-999.25,-999.25,
3602.5,8.28,0.204,-999.25,133.48,0.306,4.14,0.26,3.11,2.36,-999.25,-999.25,
3603,8.27,0.208,-999.25,133.01,0.322,4.06,0.271,3,2.355,-999.25,-999.25,
3603.5,8.28,0.213,-999.25,140.54,0.302,3.99,0.261,2.9,2.346,-999.25,-999.25,
3604,8.28,0.216,-999.25,143.83,0.327,3.95,0.277,2.91,2.341,-999.25,-999.25,
3604.5,8.27,0.216,-999.25,143.42,0.326,3.94,0.277,2.97,2.34,-999.25,-999.25,
3605,8.28,0.217,-999.25,144.12,0.3,3.97,0.262,3.12,2.339,-999.25,-999.25,
3605.5,8.28,0.218,-999.25,135.03,0.316,4.05,0.271,3.25,2.338,-999.25,-999.25,
3606,8.27,0.221,-999.25,131.3,0.3,4.17,0.263,3.54,2.332,-999.25,-999.25,
3606.5,8.27,0.222,-999.25,122.8,0.291,4.25,0.259,3.58,2.331,-999.25,-999.25,
3607,8.29,0.221,-999.25,118.42,0.294,4.3,0.26,3.38,2.331,-999.25,-999.25,
3607.5,8.29,0.219,-999.25,109.49,0.276,4.32,0.249,3.34,2.335,-999.25,-999.25,
3608,8.28,0.215,-999.25,109.55,0.259,4.26,0.238,3.23,2.343,-999.25,-999.25,
3608.5,8.28,0.208,-999.25,125.95,0.305,4.11,0.261,2.92,2.355,-999.25,-999.25,
3609,8.28,0.207,-999.25,143.36,0.346,3.98,0.285,2.83,2.356,-999.25,-999.25,
3609.5,8.25,0.213,-999.25,147.71,0.357,3.94,0.294,3.54,2.346,-999.25,-999.25,
3610,8.24,0.225,-999.25,145.26,0.293,4,0.261,4.15,2.326,-999.25,-999.25,
3610.5,8.24,0.23,-999.25,143.68,0.303,4.03,0.269,3.56,2.316,-999.25,-999.25,
3611,8.23,0.22,-999.25,141.39,0.345,4.03,0.289,3.12,2.334,-999.25,-999.25,
3611.5,8.28,0.205,-999.25,133.78,0.261,4.14,0.235,3.49,2.36,-999.25,-999.25,
3612,8.31,0.191,-999.25,128.26,0.222,4.31,0.207,4.18,2.383,-999.25,-999.25,
3612.5,8.3,0.185,-999.25,133.95,0.267,4.47,0.23,5,2.393,-999.25,-999.25,
3613,8.25,0.163,-999.25,143.15,0.273,4.48,0.225,5.12,2.431,-999.25,-999.25,
3613.5,8.23,0.134,-999.25,153.69,0.202,4.4,0.171,4.27,2.48,-999.25,-999.25,
3614,8.26,0.114,-999.25,148.62,0.188,4.21,0.155,3.31,2.515,-999.25,-999.25,
3614.5,8.25,0.131,-999.25,141.12,0.218,4.05,0.18,3.26,2.485,-999.25,-999.25,
3615,8.26,0.165,-999.25,135.28,0.255,3.85,0.215,3.06,2.428,-999.25,-999.25,
3615.5,8.26,0.202,-999.25,142.26,0.312,3.7,0.263,2.74,2.365,-999.25,-999.25,
3616,8.27,0.219,-999.25,150.78,0.333,3.58,0.282,2.43,2.336,-999.25,-999.25,
3616.5,8.26,0.217,-999.25,151.61,0.321,3.51,0.274,2.25,2.339,-999.25,-999.25,
3617,8.25,0.208,-999.25,146.38,0.306,3.55,0.262,2.34,2.355,-999.25,-999.25,
3617.5,8.25,0.196,-999.25,140.42,0.274,3.64,0.238,2.57,2.374,-999.25,-999.25,
3618,8.26,0.185,-999.25,129.5,0.31,3.82,0.255,2.83,2.394,-999.25,-999.25,
3618.5,8.25,0.164,-999.25,113.2,0.28,3.95,0.229,3.16,2.43,-999.25,-999.25,
3619,8.28,0.149,-999.25,98.71,0.18,3.98,0.165,3.69,2.455,-999.25,-999.25,
3619.5,8.26,0.156,-999.25,98.09,0.18,3.86,0.168,3.14,2.444,-999.25,-999.25,
3620,8.25,0.178,-999.25,118.76,0.287,3.66,0.239,2.68,2.406,-999.25,-999.25,
3620.5,8.28,0.197,-999.25,135.8,0.323,3.52,0.268,2.32,2.373,-999.25,-999.25,
3621,8.31,0.201,-999.25,140.84,0.347,3.46,0.284,2.35,2.366,-999.25,-999.25,
3621.5,8.34,0.197,-999.25,132.45,0.348,3.51,0.283,2.23,2.374,-999.25,-999.25,
3622,8.37,0.191,-999.25,127.63,0.269,3.6,0.233,2.21,2.384,-999.25,-999.25,
3622.5,8.43,0.188,-999.25,134.08,0.274,3.73,0.235,2.06,2.388,-999.25,-999.25,
3623,8.39,0.182,-999.25,143.21,0.311,3.8,0.255,1.6,2.398,-999.25,-999.25,
3623.5,8.37,0.187,-999.25,147.86,0.298,3.76,0.249,1.79,2.391,-999.25,-999.25,
3624,8.31,0.204,-999.25,140.47,0.194,3.57,0.199,1.36,2.361,-999.25,-999.25,
3624.5,8.27,0.237,-999.25,141.89,0.214,3.37,0.226,1.5,2.304,-999.25,-999.25,
3625,8.82,0.262,-999.25,144.41,0.39,3.33,0.332,0.88,2.262,-999.25,-999.25,
3625.5,8.33,0.25,-999.25,149.06,0.364,3.39,0.312,1.25,2.282,-999.25,-999.25,
3626,8.37,0.23,-999.25,138.54,0.306,3.52,0.271,2.1,2.316,-999.25,-999.25,
3626.5,8.34,0.212,-999.25,127.47,0.268,3.59,0.242,3.41,2.347,-999.25,-999.25,
3627,8.28,0.217,-999.25,123.47,0.289,3.62,0.256,3.2,2.339,-999.25,-999.25,
3627.5,8.24,0.218,-999.25,123.99,0.349,3.57,0.291,2.31,2.337,-999.25,-999.25,
3628,8.24,0.215,-999.25,125.7,0.336,3.52,0.282,1.99,2.342,-999.25,-999.25,
3628.5,8.25,0.204,-999.25,127.22,0.306,3.5,0.26,1.99,2.361,-999.25,-999.25,
3629,8.28,0.188,-999.25,125.94,0.312,3.48,0.258,2.03,2.388,-999.25,-999.25,
3629.5,8.27,0.174,-999.25,119.63,0.286,3.48,0.237,2.1,2.413,-999.25,-999.25,
3630,8.26,0.169,-999.25,113.19,0.263,3.47,0.221,2.23,2.421,-999.25,-999.25,
3630.5,8.25,0.177,-999.25,107.26,0.262,3.5,0.224,2.31,2.407,-999.25,-999.25,
3631,8.23,0.187,-999.25,111.96,0.301,3.54,0.251,2.21,2.39,-999.25,-999.25,
3631.5,8.27,0.195,-999.25,111.67,0.298,3.59,0.252,2.29,2.376,-999.25,-999.25,
3632,8.29,0.196,-999.25,114.87,0.29,3.6,0.248,2.54,2.375,-999.25,-999.25,
3632.5,8.29,0.197,-999.25,113.54,0.276,3.58,0.24,2.45,2.373,-999.25,-999.25,
3633,8.29,0.196,-999.25,115.6,0.286,3.51,0.245,2.27,2.374,-999.25,-999.25,
3633.5,8.31,0.194,-999.25,116.48,0.293,3.46,0.248,2.1,2.377,-999.25,-999.25,
3634,8.28,0.191,-999.25,115.22,0.283,3.47,0.241,2.02,2.383,-999.25,-999.25,
3634.5,8.29,0.189,-999.25,112.64,0.292,3.54,0.246,2.01,2.387,-999.25,-999.25,
3635,8.29,0.192,-999.25,110.87,0.303,3.63,0.254,1.99,2.382,-999.25,-999.25,
3635.5,8.33,0.197,-999.25,113.81,0.326,3.64,0.269,1.96,2.373,-999.25,-999.25,
3636,8.32,0.203,-999.25,116.72,0.336,3.62,0.278,1.94,2.363,-999.25,-999.25,
3636.5,8.32,0.206,-999.25,117.42,0.334,3.59,0.277,1.93,2.358,-999.25,-999.25,
3637,8.29,0.207,-999.25,113.78,0.299,3.59,0.257,2,2.357,-999.25,-999.25,
3637.5,8.26,0.203,-999.25,111.93,0.316,3.59,0.266,2.1,2.363,-999.25,-999.25,
3638,8.29,0.201,-999.25,111.87,0.31,3.61,0.261,2.11,2.366,-999.25,-999.25,
3638.5,8.31,0.2,-999.25,113.46,0.341,3.65,0.28,2.07,2.369,-999.25,-999.25,
3639,8.31,0.2,-999.25,112.84,0.321,3.66,0.267,2.05,2.368,-999.25,-999.25,
3639.5,8.29,0.199,-999.25,111.4,0.309,3.61,0.26,2.03,2.37,-999.25,-999.25,
3640,8.27,0.196,-999.25,112.9,0.337,3.49,0.276,1.99,2.375,-999.25,-999.25,
3640.5,8.26,0.196,-999.25,113.72,0.33,3.41,0.271,1.95,2.375,-999.25,-999.25,
3641,8.27,0.195,-999.25,114.66,0.352,3.34,0.285,1.91,2.377,-999.25,-999.25,
