DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE,,
5253.5,7.68,-0.02,70.71,47.38,0.066,4.09,0,3.48,2.744,-999.25,-999.25,0.118259363,0.035358779,,
5254,7.7,-0.013,70.44,41.8,0.064,4.03,0,3.77,2.733,-999.25,-999.25,0.175034016,0.037381027,,
5254.5,7.75,0.02,75.74,30.26,0.137,3.82,0.098,3.25,2.676,-999.25,-999.25,0.231323004,0.107636876,,
5255,7.83,0.079,87.54,22.91,0.223,3.56,0.167,1.57,2.575,-999.25,-999.25,2.823039293,0.231709987,,
5255.5,7.85,0.134,98.26,17.65,0.279,3.36,0.219,0.81,2.48,-999.25,-999.25,33.55640411,9.219857216,,
5256,7.95,0.162,97.84,19.06,0.268,3.25,0.221,0.83,2.433,-999.25,-999.25,75.43107605,4.135382175,,
5256.5,7.87,0.17,93.81,20.48,0.253,3.2,0.216,1.28,2.42,-999.25,-999.25,32.31994629,0.201230392,,
5257,7.74,0.153,91.25,21.8,0.265,3.19,0.216,2.23,2.448,-999.25,-999.25,27.02239418,0.08211603,,
5257.5,7.69,0.145,91.3,29.4,0.261,3.16,0.211,2.14,2.462,-999.25,-999.25,18.40198708,0.064118147,,
5258,7.83,0.137,89.98,33.45,0.252,3.16,0.203,2.35,2.475,-999.25,-999.25,11.1813345,0.063572772,,
5258.5,7.93,0.14,88.81,32.66,0.25,3.19,0.203,2.8,2.47,-999.25,-999.25,16.61574364,0.089518212,,
5259,7.94,0.133,84.97,20.92,0.233,3.24,0.19,4.09,2.483,-999.25,-999.25,18.78107834,0.190697521,,
5259.5,7.92,0.126,84.03,11.41,0.213,3.28,0.175,3.32,2.494,-999.25,-999.25,5.800600529,0.160240814,,
5260,7.87,0.127,85.01,8.2,0.234,3.27,0.188,3.74,2.493,-999.25,-999.25,10.87348843,0.24940601,,
5260.5,7.73,0.13,90.31,9.78,0.29,3.29,0.225,3.14,2.487,-999.25,-999.25,18.02162933,0.35944584,,
5261,7.69,0.117,92.06,9.61,0.318,3.38,0.24,3.02,2.511,-999.25,-999.25,10.89203358,0.027494671,,
5261.5,7.75,0.08,76.92,8.58,0.181,3.57,0.14,6.87,2.574,-999.25,-999.25,0.77116549,0.038174551,,
5262,7.82,0.037,65.3,9.11,0.072,3.8,0.057,20.33,2.647,-999.25,-999.25,17.59075737,0.004729191,,
5262.5,7.88,0.01,62.43,11.05,0.052,4.02,0.037,35.9,2.694,-999.25,-999.25,5.281676292,0.003458245,,
5263,7.82,0.011,62.73,14.52,0.062,4.22,0.045,49.13,2.691,-999.25,-999.25,2.399595737,0.001621705,,
5263.5,7.78,0.026,64.54,16.81,0.063,4.34,0.048,29.09,2.666,-999.25,-999.25,0.117789946,0.00531385,,
5264,7.83,0.04,65.64,17.43,0.07,4.39,0.057,25.64,2.641,-999.25,-999.25,0.129627585,0.014005645,,
5264.5,7.84,0.057,69.95,16,0.113,4.47,0.089,13.08,2.612,-999.25,-999.25,0.401756942,0.019399274,,
5265,7.91,0.071,72.64,11.5,0.147,4.51,0.115,10.01,2.588,-999.25,-999.25,1.348722219,0.000469606,,
5265.5,7.92,0.081,73.1,9.71,0.139,4.48,0.114,7.85,2.571,-999.25,-999.25,1.832335472,0.003281542,,
5266,7.88,0.085,73.46,8.29,0.131,4.36,0.11,6.35,2.564,-999.25,-999.25,2.306462288,0.261237949,,
5266.5,7.77,0.088,74.32,8.99,0.129,4.28,0.11,4.95,2.559,-999.25,-999.25,2.506825924,0.346387357,,
5267,7.66,0.09,74.89,8.32,0.132,4.34,0.113,4.36,2.555,-999.25,-999.25,2.559853077,0.383187026,,
5267.5,7.74,0.08,74.47,9.4,0.134,4.51,0.11,4.52,2.574,-999.25,-999.25,2.494174004,0.277368605,,
5268,7.78,0.066,71.98,11.25,0.109,4.74,0.09,5.71,2.597,-999.25,-999.25,2.639298916,0.10973765,,
5268.5,7.87,0.052,70.11,16.36,0.077,4.89,0.066,6.09,2.62,-999.25,-999.25,2.613940477,0.014555688,,
5269,7.87,0.043,69.34,21.76,0.072,4.97,0.059,7.2,2.637,-999.25,-999.25,1.761695027,0.006606085,,
5269.5,7.82,0.026,69.21,25.56,0.076,5.08,0.057,7.41,2.665,-999.25,-999.25,0.889976382,0.006459108,,
5270,7.75,-0.002,69.44,28.29,0.07,5.33,0,8.07,2.714,-999.25,-999.25,1.296594501,0.051921438,,
5270.5,7.78,-0.019,68.48,29.13,0.062,5.6,0,9.06,2.743,-999.25,-999.25,0.672860384,0.447468728,,
5271,7.83,-0.02,67.56,30.71,0.05,5.8,0,10.61,2.744,-999.25,-999.25,0.467446059,0.389788419,,
5271.5,7.88,-0.005,67.63,27.27,0.046,5.82,0,10.24,2.719,-999.25,-999.25,2.489084959,1.102185845,,
5272,7.87,-0.002,67.99,23.39,0.053,5.78,0,9.91,2.713,-999.25,-999.25,1.766521573,3.703609705,,
5272.5,7.84,-0.004,67.18,17.49,0.045,5.69,0,10.98,2.718,-999.25,-999.25,0.496620029,3.991050959,,
5273,7.77,-0.009,66.98,14.93,0.044,5.63,0,11.13,2.726,-999.25,-999.25,0.305304378,3.763749838,,
5273.5,7.75,-0.012,67.14,15.45,0.052,5.56,0,11.9,2.73,-999.25,-999.25,0.271678805,1.541808844,,
5274,7.86,-0.013,66.91,16.15,0.044,5.48,0,11.27,2.732,-999.25,-999.25,0.204031721,0.588713646,,
5274.5,7.92,-0.013,66.88,16.06,0.043,5.43,0,11.17,2.732,-999.25,-999.25,0.181449562,0.383665293,,
5275,7.93,-0.011,67.12,16.73,0.049,5.43,0,11.48,2.729,-999.25,-999.25,0.214705229,0.36338219,,
5275.5,7.94,-0.002,67.71,18.59,0.062,5.38,0,12.43,2.713,-999.25,-999.25,0.269861072,0.162983835,,
5276,7.84,0.012,67.54,22.2,0.077,5.25,0.055,12.07,2.69,-999.25,-999.25,0.101476803,0.007623729,,
5276.5,7.78,0.032,68.61,21.27,0.087,5.02,0.066,11,2.656,-999.25,-999.25,0.454302371,0.00231028,,
5277,7.78,0.052,70.51,22.32,0.115,4.88,0.089,10.67,2.621,-999.25,-999.25,0.899488389,0.000138915,,
5277.5,7.83,0.068,73.09,19.86,0.148,4.78,0.115,8.52,2.594,-999.25,-999.25,1.155323386,7.83E-05,,
5278,7.85,0.072,75.74,20.21,0.144,4.68,0.114,3.54,2.587,-999.25,-999.25,2.262665749,0.13824144,,
5278.5,7.88,0.061,76.95,19.96,0.135,4.59,0.105,2.22,2.605,-999.25,-999.25,3.557598352,0.849947631,,
5279,7.83,0.051,77.33,20.84,0.141,4.54,0.106,2.15,2.622,-999.25,-999.25,6.059605122,1.04841423,,
5279.5,7.75,0.046,77.59,19.08,0.148,4.57,0.11,2.11,2.631,-999.25,-999.25,9.263309479,1.621693492,,
5280,7.65,0.055,80.16,16.78,0.184,4.53,0.136,1.9,2.616,-999.25,-999.25,11.58281136,3.541395187,,
5280.5,7.7,0.076,81.01,15.19,0.177,4.43,0.136,1.68,2.58,-999.25,-999.25,9.656815529,5.887535095,,
5281,7.77,0.101,82.11,13.25,0.176,4.34,0.143,1.5,2.537,-999.25,-999.25,8.285388947,7.71900177,,
5281.5,7.81,0.122,83.51,12.63,0.185,4.3,0.157,1.37,2.502,-999.25,-999.25,15.54236889,6.085996151,,
5282,7.84,0.132,82.52,12.45,0.174,4.31,0.154,1.51,2.485,-999.25,-999.25,14.54907227,2.571776867,,
5282.5,7.77,0.136,82.92,13.6,0.181,4.24,0.16,1.64,2.477,-999.25,-999.25,12.73519611,1.476567507,,
5283,7.68,0.135,83.91,13.79,0.2,4.19,0.171,1.78,2.479,-999.25,-999.25,10.22094727,1.284407139,,
5283.5,7.65,0.128,81.45,15.46,0.169,4.21,0.15,1.92,2.491,-999.25,-999.25,3.581993818,0.896983981,,
5284,7.72,0.123,79.06,15.97,0.143,4.32,0.133,2.14,2.5,-999.25,-999.25,3.289574862,0.328662544,,
5284.5,7.82,0.117,78.85,16.67,0.151,4.37,0.135,2.44,2.51,-999.25,-999.25,2.855281353,0.34502992,,
5285,7.88,0.113,79.62,17.38,0.158,4.3,0.137,2.28,2.516,-999.25,-999.25,2.388404131,0.585114479,,
5285.5,7.78,0.109,79.26,21.43,0.153,4.18,0.133,2.47,2.523,-999.25,-999.25,2.231262445,0.3673172,,
5286,7.76,0.104,79.12,25.44,0.149,4.15,0.128,2.4,2.532,-999.25,-999.25,2.12349081,0.246812299,,
5286.5,7.68,0.099,78.89,28.3,0.154,4.24,0.129,2.64,2.54,-999.25,-999.25,2.191093445,0.194130123,,
5287,7.73,0.093,77.5,27.61,0.144,4.47,0.121,2.84,2.551,-999.25,-999.25,2.435596943,0.122457638,,
5287.5,7.75,0.092,74.77,27.56,0.113,4.8,0.103,3.37,2.553,-999.25,-999.25,2.509992361,0.020801948,,
5288,7.82,0.09,73.79,27.09,0.104,5.09,0.097,3.6,2.555,-999.25,-999.25,1.842210293,0.014201715,,
5288.5,7.79,0.088,74.62,27.27,0.11,5.21,0.1,2.8,2.559,-999.25,-999.25,2.693350554,0.015508108,,
5289,7.78,0.076,74.16,30.09,0.106,5.05,0.092,3.08,2.581,-999.25,-999.25,2.875839472,0.018321514,,
5289.5,7.68,0.062,71.27,33.87,0.091,4.85,0.078,6.38,2.605,-999.25,-999.25,1.211696744,0.000213384,,
5290,7.68,0.048,70.14,36.6,0.079,4.73,0.065,7.03,2.628,-999.25,-999.25,1.315118313,0.003579015,,
5290.5,7.74,0.037,69.74,36.69,0.073,4.75,0.058,6.68,2.647,-999.25,-999.25,1.675965905,0.003451211,,
5291,7.79,0.023,67.69,35.9,0.057,4.77,0.043,9.6,2.671,-999.25,-999.25,0.070401073,0.002790364,,
5291.5,7.83,0.008,66.24,43.39,0.043,4.78,0.031,11.96,2.696,-999.25,-999.25,0.015436271,0.003170811,,
5292,7.82,-0.001,65.36,50,0.042,4.8,0,21.07,2.712,-999.25,-999.25,0.049760565,0.029259844,,
5292.5,7.73,-0.009,64.01,60.99,0.032,4.81,0,29.84,2.725,-999.25,-999.25,0.007217031,0.033340968,,
5293,7.74,-0.013,62.29,68.74,0.021,4.83,0,59.41,2.733,-999.25,-999.25,0.000888251,0.066240974,,
5293.5,7.78,-0.021,62.03,66.28,0.025,4.78,0,61.99,2.745,-999.25,-999.25,0.000645617,0.036156327,,
5294,7.83,-0.024,60.56,58.11,0.019,4.71,0,98.39,2.751,-999.25,-999.25,0.000812961,0.132901788,,
5294.5,7.85,-0.025,59.9,48.68,0.018,4.63,0,108.68,2.753,-999.25,-999.25,0.00109809,0.133977592,,
5295,7.85,-0.018,59.99,49.65,0.019,4.66,0,138.58,2.74,-999.25,-999.25,0.00120467,0.152836397,,
5295.5,7.8,-0.005,60.9,61.28,0.018,4.78,0,160.52,2.719,-999.25,-999.25,0.043309093,0.347399443,,
5296,7.76,0.001,61.63,70.39,0.021,4.87,0.015,175.16,2.708,-999.25,-999.25,3.667622089,0.39021948,,
5296.5,7.76,0,61.85,73.11,0.02,4.9,0,177.99,2.71,-999.25,-999.25,4.638105392,0.671508014,,
5297,7.82,-0.002,61.55,69.38,0.019,4.89,0,178.03,2.713,-999.25,-999.25,1.630194902,0.562131286,,
5297.5,7.85,0,61.81,67.15,0.024,4.89,0,183.79,2.71,-999.25,-999.25,0.74251318,0.543344438,,
5298,7.84,0.003,61.78,69.9,0.02,4.89,0,193.28,2.704,-999.25,-999.25,2.425852776,0.629143775,,
5298.5,7.81,0.002,61.02,69.74,0.011,4.84,0,196.94,2.707,-999.25,-999.25,2.707247257,0.516098738,,
5299,7.81,-0.002,61.18,71.94,0.017,4.78,0,188.51,2.713,-999.25,-999.25,1.63720715,0.889998019,,
5299.5,7.76,-0.008,61.24,79.25,0.021,4.69,0,173.23,2.723,-999.25,-999.25,0.763772428,3.113434553,,
5300,7.8,-0.012,61.13,88.25,0.02,4.64,0,162.12,2.73,-999.25,-999.25,0.245918751,11.32620716,,
5300.5,7.82,-0.016,60.97,94.06,0.021,4.59,0,155.86,2.738,-999.25,-999.25,0.020003593,37.31331253,,
5301,7.83,-0.016,61.35,98.2,0.026,4.57,0,149.48,2.738,-999.25,-999.25,0.007712871,103.2366028,,
5301.5,7.84,-0.015,61.63,100.75,0.03,4.53,0,133.12,2.736,-999.25,-999.25,0.00140427,136.7722015,,
5302,7.82,-0.01,62.48,97,0.038,4.53,0,103.86,2.728,-999.25,-999.25,0.000995186,9.179035187,,
5302.5,7.79,-0.011,62.94,89.86,0.045,4.48,0,72.11,2.729,-999.25,-999.25,0.00066099,0.10949032,,
5303,7.76,-0.01,62.8,84.65,0.037,4.45,0,46.42,2.727,-999.25,-999.25,0.005122803,0.028662203,,
5303.5,7.79,-0.011,63.68,96.35,0.042,4.4,0,26.48,2.729,-999.25,-999.25,0.065228201,0.172278538,,
5304,7.83,-0.007,65.34,102.34,0.05,4.41,0,14.08,2.723,-999.25,-999.25,0.089488193,0.152986452,,
5304.5,7.83,-0.003,66.34,108.96,0.049,4.44,0,8.84,2.715,-999.25,-999.25,0.049376976,0.057302993,,
5305,7.81,-0.001,66.91,123.4,0.046,4.5,0,5.84,2.711,-999.25,-999.25,0.064436704,0.01994518,,
5305.5,7.81,-0.005,65.31,147.96,0.038,4.5,0,6.31,2.719,-999.25,-999.25,6.393963814,2.485631466,,
5306,7.8,-0.011,64.22,171.21,0.04,4.49,0,7.05,2.729,-999.25,-999.25,136.1758575,29.02806664,,
5306.5,7.78,-0.014,63.51,168.21,0.037,4.45,0,8.51,2.734,-999.25,-999.25,248.9055786,23.49699593,,
5307,7.79,-0.01,63.67,152.3,0.041,4.34,0,11.06,2.727,-999.25,-999.25,23.09791946,21.37419891,,
5307.5,7.78,0.005,66.95,126.31,0.075,4.11,0.053,8.01,2.702,-999.25,-999.25,0.42989254,0.00208405,,
5308,7.79,0.026,74.73,104.01,0.135,3.8,0.097,3.33,2.665,-999.25,-999.25,0.07069926,0.005581601,,
5308.5,7.74,0.06,91.08,85.94,0.278,3.58,0.201,1.85,2.607,-999.25,-999.25,0.521458328,0.008656523,,
5309,7.74,0.093,95.52,70.88,0.294,3.57,0.218,1.27,2.55,-999.25,-999.25,1.204261661,0.054512378,,
5309.5,7.82,0.118,92.26,61.36,0.25,3.67,0.195,1.16,2.509,-999.25,-999.25,1.651643395,0.135665447,,
5310,7.78,0.126,93.15,55.03,0.247,3.77,0.196,0.91,2.494,-999.25,-999.25,2.074285984,0.465091407,,
5310.5,7.79,0.124,93.66,55.81,0.257,3.73,0.202,0.97,2.499,-999.25,-999.25,1.971280932,0.231340289,,
5311,7.82,0.115,97.06,60.4,0.307,3.66,0.232,1.16,2.513,-999.25,-999.25,1.851566672,0.06070286,,
5311.5,7.76,0.091,90.42,66.57,0.247,3.61,0.186,1.44,2.554,-999.25,-999.25,0.924379587,0.06505239,,
5312,7.82,0.052,75.16,68.94,0.097,3.67,0.078,2.05,2.622,-999.25,-999.25,0.056578659,0.005019936,,
5312.5,7.82,0.014,68.51,63.92,0.049,3.84,0.036,3.66,2.687,-999.25,-999.25,0.048293859,0.002440066,,
5313,7.79,-0.015,65.86,60.4,0.052,3.98,0,8.8,2.735,-999.25,-999.25,0.076079339,0.002296592,,
5313.5,7.82,-0.021,66.08,60.57,0.06,4.06,0,10,2.746,-999.25,-999.25,0.093485355,0.002926083,,
5314,7.81,-0.015,65,67.98,0.072,4.03,0,20.86,2.736,-999.25,-999.25,0.086315393,0.055376038,,
5314.5,7.78,0.003,65.59,80.21,0.075,3.95,0.053,15.84,2.704,-999.25,-999.25,0.072084948,0.010621869,,
5315,7.79,0.013,70.65,91.66,0.126,3.83,0.09,8.88,2.688,-999.25,-999.25,0.242206395,0.006882593,,
5315.5,7.82,-0.003,73.81,90.44,0.152,3.8,0,5.97,2.714,-999.25,-999.25,0.101582415,0.00639815,,
5316,7.84,-0.041,67.33,74.6,0.056,4.08,0,4.77,2.78,-999.25,-999.25,0.023951281,0.001966463,,
5316.5,7.81,-0.095,62.41,48.26,-0.008,4.55,0,8.05,2.873,-999.25,-999.25,0.003412949,0.000717264,,
5317,7.83,-0.135,61.22,25.78,-0.015,5.01,0,16.45,2.941,-999.25,-999.25,0.006163917,0.014294486,,
5317.5,7.82,-0.161,60.27,10.18,-0.014,5.18,0,27.43,2.986,-999.25,-999.25,0.001124497,0.051991001,,
5318,7.8,-0.17,58.57,3.76,-0.016,5.17,0,47.92,3.001,-999.25,-999.25,0.000252152,2.74E-05,,
5318.5,7.82,-0.177,57.06,1.74,-0.012,5.1,0,82.81,3.013,-999.25,-999.25,0.000206855,2.43E-05,,
5319,7.84,-0.18,55.42,1.03,-0.015,5.09,0,145.38,3.018,-999.25,-999.25,0.000102141,2.43E-05,,
5319.5,7.88,-0.174,54.43,2.25,-0.015,5.19,0,238.9,3.008,-999.25,-999.25,0.000102141,2.45E-05,,
5320,7.87,-0.166,54.07,1.62,-0.018,5.25,0,281.3,2.993,-999.25,-999.25,0.000102319,2.46E-05,,
5320.5,7.88,-0.158,54.62,3.03,-0.018,5.12,0,202.25,2.98,-999.25,-999.25,0.000102141,2.46E-05,,
5321,7.81,-0.144,55.41,9.91,-0.015,4.74,0,109.61,2.956,-999.25,-999.25,0.000556266,5.29E-05,,
5321.5,7.78,-0.106,57.51,28.76,0.01,4.3,0,54.96,2.892,-999.25,-999.25,0.012941361,0.029558407,,
5322,7.81,-0.058,63.4,52.65,0.084,3.91,0,30.56,2.81,-999.25,-999.25,0.097437657,0.355798393,,
5322.5,7.85,-0.023,64.99,75.64,0.086,3.66,0,16.92,2.749,-999.25,-999.25,0.146317944,0.022910399,,
5323,7.85,-0.009,65.69,83.12,0.085,3.58,0,12.65,2.726,-999.25,-999.25,0.204668164,0.021697752,,
5323.5,7.87,0,67.74,84.43,0.107,3.79,0,16.32,2.711,-999.25,-999.25,0.341230303,0.170023277,,
5324,7.83,0.013,70.28,78.27,0.118,4.3,0.084,11.49,2.687,-999.25,-999.25,0.363880038,0.007300251,,
5324.5,7.82,0.022,70.45,62.25,0.103,4.9,0.074,9.75,2.672,-999.25,-999.25,0.001071693,0.003764541,,
5325,7.89,0.024,67.5,41.07,0.064,5.38,0.048,14.79,2.669,-999.25,-999.25,0.033242729,0.012019619,,
5325.5,7.97,0.019,64.72,19.39,0.069,5.61,0.051,38.15,2.678,-999.25,-999.25,0.014354402,0.010953725,,
5326,7.98,0.014,64.03,13.31,0.075,5.64,0.054,47.91,2.685,-999.25,-999.25,0.004621017,0.036715865,,
5326.5,7.93,0.008,61.67,12.02,0.049,5.53,0.035,96.91,2.697,-999.25,-999.25,0.000706286,0.014674032,,
5327,7.88,0.002,59.88,13.26,0.022,5.39,0.016,150.85,2.707,-999.25,-999.25,0.000660541,0.001580406,,
5327.5,7.83,0,59.21,14.14,0.017,5.34,0,232.39,2.709,-999.25,-999.25,0.001076813,0.000210161,,
5328,7.82,0.001,58.25,15.81,0.006,5.39,0,327.72,2.708,-999.25,-999.25,0.00076863,0.000210904,,
5328.5,7.81,-0.003,58.46,18.86,0.009,5.41,0,334.96,2.714,-999.25,-999.25,0.001013225,0.000308104,,
5329,7.84,-0.001,59.2,21.5,0.01,5.45,0,247.46,2.712,-999.25,-999.25,0.002186236,0.00089662,,
5329.5,7.84,0.001,59.87,24.67,0.006,5.43,0,165.96,2.708,-999.25,-999.25,0.002320433,0.005378198,,
5330,7.83,0.007,60.77,27.53,0.006,5.37,0,111.53,2.698,-999.25,-999.25,0.00219931,0.021956215,,
5330.5,7.82,0.007,61.51,33.7,0.009,5.2,0,82.69,2.697,-999.25,-999.25,0.001857571,0.080487125,,
5331,7.81,0.011,63.05,49.82,0.029,5.11,0.022,71.2,2.691,-999.25,-999.25,0.00981952,0.115443371,,
5331.5,7.76,0.012,64.09,61.33,0.043,5.1,0.032,76.43,2.689,-999.25,-999.25,0.105579957,0.184996873,,
5332,7.77,0.01,63.4,66.36,0.026,5.17,0.02,86.88,2.692,-999.25,-999.25,1.061153531,0.239740849,,
5332.5,7.79,0.002,61.96,53.85,0.014,5.22,0,114.32,2.707,-999.25,-999.25,0.132785335,0.114828318,,
5333,7.81,0,61.08,41.28,0.009,5.33,0,129.88,2.71,-999.25,-999.25,0.027451906,0.085288845,,
5333.5,7.82,-0.002,60.62,33.19,0.009,5.38,0,137.39,2.713,-999.25,-999.25,0.007396387,0.043646049,,
5334,7.78,-0.003,60.37,30.9,0.007,5.37,0,137.74,2.715,-999.25,-999.25,0.003932654,0.023967288,,
5334.5,7.78,-0.007,60.23,30.71,0.009,5.3,0,140.74,2.722,-999.25,-999.25,0.002081906,0.018920934,,
5335,7.74,-0.007,59.93,30.81,0.006,5.29,0,154,2.722,-999.25,-999.25,0.001995775,0.017611047,,
5335.5,7.76,-0.005,59.73,29.23,0.006,5.36,0,181.05,2.719,-999.25,-999.25,0.003370765,0.009222188,,
5336,7.79,-0.006,60.03,32.66,0.012,5.49,0,216.79,2.72,-999.25,-999.25,0.043904159,0.015704326,,
5336.5,7.84,-0.01,60.77,36.52,0.027,5.61,0,241.36,2.728,-999.25,-999.25,0.362238824,0.0242768,,
5337,7.85,-0.015,60.67,41.33,0.021,5.69,0,240.7,2.736,-999.25,-999.25,3.843224525,0.106930658,,
5337.5,7.82,-0.014,61.04,41.86,0.026,5.71,0,229.23,2.735,-999.25,-999.25,3.199445009,0.088637903,,
5338,7.8,-0.014,60.08,35.69,0.014,5.58,0,227.29,2.733,-999.25,-999.25,0.255589277,0.034314372,,
5338.5,7.76,-0.012,59.28,30,0.009,5.38,0,244.68,2.731,-999.25,-999.25,0.008197481,0.003873926,,
5339,7.75,-0.015,58.47,27.54,0.006,5.19,0,284.96,2.736,-999.25,-999.25,0.00078921,0.001008128,,
5339.5,7.76,-0.028,57.47,29.39,0,5.09,0,341.88,2.758,-999.25,-999.25,0.000740685,0.00066241,,
5340,7.81,-0.057,56.82,30.45,0.007,5.04,0,382.49,2.808,-999.25,-999.25,0.000723386,0.000473756,,
5340.5,7.81,-0.096,55.86,24.01,0.01,5.04,0,365.54,2.874,-999.25,-999.25,0.000573662,0.000231564,,
5341,7.83,-0.135,54.43,15.46,-0.007,5.02,0,303.29,2.94,-999.25,-999.25,0.000242783,0.00020979,,
5341.5,7.85,-0.156,54.47,9.87,-0.011,5.02,0,234.06,2.976,-999.25,-999.25,0.000143717,0.000103674,,
5342,7.83,-0.154,55.36,12.16,-0.01,5.02,0,162.33,2.974,-999.25,-999.25,0.000372304,0.001282275,,
5342.5,7.82,-0.134,56.14,20.16,-0.009,5.08,0,142.71,2.938,-999.25,-999.25,0.000786936,0.003933472,,
5343,7.81,-0.118,57.58,27.24,0.007,5.08,0,120.06,2.911,-999.25,-999.25,0.001070443,0.016439898,,
5343.5,7.83,-0.12,59.1,29,0.021,5,0,73.71,2.916,-999.25,-999.25,0.004005497,0.086567856,,
5344,7.83,-0.129,59.73,26.03,0.015,4.97,0,46.59,2.93,-999.25,-999.25,0.007262694,0.016344514,,
5344.5,7.82,-0.131,59.16,21.63,0,5.03,0,45.99,2.934,-999.25,-999.25,0.006503879,0.01443164,,
5345,7.84,-0.129,59.6,21.43,-0.003,5.12,0,40.18,2.93,-999.25,-999.25,0.006408746,0.024987038,,
5345.5,7.85,-0.128,60.49,20.03,0,5.21,0,32.12,2.93,-999.25,-999.25,0.00841372,0.050328705,,
5346,7.85,-0.139,60.48,15.71,-0.009,5.24,0,28.38,2.948,-999.25,-999.25,0.002269126,0.17899318,,
5346.5,7.82,-0.154,60.57,6.59,-0.015,5.27,0,26.32,2.974,-999.25,-999.25,0.000491015,0.000254022,,
5347,7.81,-0.171,60.92,0.77,-0.016,5.22,0,23.58,3.003,-999.25,-999.25,0.000310578,0.000116688,,
5347.5,7.79,-0.178,60.76,0.24,-0.017,5.11,0,23.29,3.015,-999.25,-999.25,0.00037549,0.000101884,,
5348,7.79,-0.167,61.63,6.41,-0.014,4.95,0,16.26,2.996,-999.25,-999.25,0.001584508,0.001094016,,
5348.5,7.79,-0.158,64.1,14.78,0.017,4.78,0,10.61,2.981,-999.25,-999.25,0.013883749,0.147973984,,
5349,7.76,-0.114,71.55,20.45,0.113,4.54,0,5.55,2.905,-999.25,-999.25,0.034072183,0.013554194,,
5349.5,7.75,-0.063,73,22.54,0.125,4.29,0,5.18,2.817,-999.25,-999.25,0.164625242,0.003273478,,
5350,7.74,-0.009,69.46,22.54,0.103,3.99,0,11.09,2.725,-999.25,-999.25,1.584417224,0.002021853,,
5350.5,7.74,0.01,71.98,23.27,0.119,3.77,0.084,5.63,2.694,-999.25,-999.25,0.936957479,0.02375439,,
5351,7.74,0.022,77.15,23.45,0.159,3.63,0.114,3.54,2.672,-999.25,-999.25,0.375562072,0.077662781,,
5351.5,7.7,0.036,80.87,25.03,0.172,3.55,0.124,2.26,2.649,-999.25,-999.25,0.596657574,0.309161514,,
5352,7.7,0.05,82.12,32.59,0.162,3.52,0.12,1.67,2.625,-999.25,-999.25,0.75274229,0.930384815,,
5352.5,7.78,0.058,85.33,35.41,0.182,3.47,0.135,1.34,2.61,-999.25,-999.25,0.590013623,1.283834815,,
5353,7.82,0.065,87.98,37.08,0.195,3.37,0.145,1.13,2.599,-999.25,-999.25,0.616117477,1.531322598,,
5353.5,7.81,0.068,88.49,34.58,0.207,3.24,0.154,1.32,2.594,-999.25,-999.25,0.667721391,0.532920241,,
5354,7.76,0.055,84.53,40.27,0.179,3.1,0.132,1.7,2.617,-999.25,-999.25,0.993422151,0.326257795,,
5354.5,7.73,0.042,80.59,49.18,0.143,3.03,0.105,1.85,2.637,-999.25,-999.25,0.269197732,0.291934073,,
5355,7.74,0.04,78.39,66.45,0.14,3.01,0.103,2.29,2.642,-999.25,-999.25,0.147047713,0.05284163,,
5355.5,7.74,0.045,76.08,78.33,0.119,2.98,0.09,2.32,2.633,-999.25,-999.25,0.070339032,0.010891335,,
5356,7.79,0.055,77.57,83.09,0.125,2.99,0.097,2.01,2.616,-999.25,-999.25,0.045337897,0.012248949,,
5356.5,7.91,0.063,81.68,73.75,0.156,2.99,0.119,1.8,2.602,-999.25,-999.25,0.192196578,0.050210115,,
5357,7.92,0.069,85.07,66.57,0.184,3,0.139,1.68,2.592,-999.25,-999.25,0.667690277,0.071417905,,
5357.5,7.9,0.072,84.04,59.6,0.186,3.03,0.141,2.07,2.587,-999.25,-999.25,0.631430387,0.064374186,,
5358,7.88,0.065,81.39,67.9,0.172,3.06,0.13,2.45,2.599,-999.25,-999.25,0.254091322,0.031204108,,
5358.5,7.85,0.053,80.09,83.15,0.176,3.11,0.13,2.94,2.62,-999.25,-999.25,0.177054062,0.012986569,,
5359,7.89,0.039,77.15,107.21,0.165,3.16,0.12,3.56,2.643,-999.25,-999.25,0.248121753,0.00691871,,
5359.5,7.91,0.026,75.83,111.81,0.158,3.18,0.113,3.62,2.665,-999.25,-999.25,0.202000514,0.005602126,,
5360,7.98,0.022,75.63,111.11,0.157,3.2,0.112,3.58,2.673,-999.25,-999.25,0.166424498,0.005313987,,
5360.5,7.98,0.03,76.29,103,0.158,3.21,0.114,3.54,2.659,-999.25,-999.25,0.170375898,0.007468915,,
5361,7.93,0.049,78.9,98.02,0.159,3.17,0.118,2.49,2.626,-999.25,-999.25,0.116119295,0.012152623,,
5361.5,7.93,0.068,82.6,83.01,0.174,3.11,0.132,1.96,2.593,-999.25,-999.25,0.147839561,0.02589222,,
5362,7.88,0.09,88.53,63.99,0.217,3.02,0.166,1.71,2.556,-999.25,-999.25,1.019670248,0.055027794,,
5362.5,7.83,0.106,92.91,50.69,0.262,3.04,0.2,1.73,2.529,-999.25,-999.25,1.53815496,0.045996804,,
